,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1965,Steven Spielberg,Tom Hanks,Tom Sizemore,Edward Burns,Drama History War,saving private ryan,Tom Hanks Tom Sizemore Edward Burns Steven Spielberg Drama History War
1966,Brett Ratner,Jackie Chan,Chris Tucker,Ken Leung,Action Comedy Crime,rush hour,Jackie Chan Chris Tucker Ken Leung Brett Ratner Action Comedy Crime
1967,Martin Brest,Brad Pitt,Anthony Hopkins,Claire Forlani,Fantasy Drama Romance,meet joe black,Brad Pitt Anthony Hopkins Claire Forlani Martin Brest Fantasy Drama Romance
1968,Ronny Yu,Jennifer Tilly,Brad Dourif,Katherine Heigl,Comedy Horror,bride of chucky,Jennifer Tilly Brad Dourif Katherine Heigl Ronny Yu Comedy Horror
1969,Michael Bay,Bruce Willis,Billy Bob Thornton,Ben Affleck,Action Thriller Science Fiction Adventure,armageddon,Bruce Willis Billy Bob Thornton Ben Affleck Michael Bay Action Thriller Science Fiction Adventure
1970,Stephen Norrington,Wesley Snipes,Stephen Dorff,Kris Kristofferson,Horror Action,blade,Wesley Snipes Stephen Dorff Kris Kristofferson Stephen Norrington Horror Action
1971,Aman Chang,Athena Chu,Francis Ng,Joe Ma,Horror Thriller,raped by an angel 2: the uniform fan,Athena Chu Francis Ng Joe Ma Aman Chang Horror Thriller
1972,Simon Wells,Val Kilmer,Ralph Fiennes,Michelle Pfeiffer,Adventure Animation Drama Family,the prince of egypt,Val Kilmer Ralph Fiennes Michelle Pfeiffer Simon Wells Adventure Animation Drama Family
1973,Martin Campbell,Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones,Action Adventure,the mask of zorro,Antonio Banderas Anthony Hopkins Catherine Zeta-Jones Martin Campbell Action Adventure
1974,Roland Emmerich,Matthew Broderick,Jean Reno,Maria Pitillo,Science Fiction Action Thriller,godzilla,Matthew Broderick Jean Reno Maria Pitillo Roland Emmerich Science Fiction Action Thriller
1975,Tony Kaye,Edward Norton,Edward Furlong,Beverly D'Angelo,Drama,american history x,Edward Norton Edward Furlong Beverly D'Angelo Tony Kaye Drama
1976,Mimi Leder,Robert Duvall,Téa Leoni,Elijah Wood,Action Drama Science Fiction,deep impact,Robert Duvall Téa Leoni Elijah Wood Mimi Leder Action Drama Science Fiction
1977,Tinto Brass,Anna Ammirati,Patrick Mower,Max Parodi,Comedy Romance,frivolous lola,Anna Ammirati Patrick Mower Max Parodi Tinto Brass Comedy Romance
1978,Eric Darnell,Woody Allen,Sharon Stone,Dan Aykroyd,Adventure Animation Comedy Family,antz,Woody Allen Sharon Stone Dan Aykroyd Eric Darnell Adventure Animation Comedy Family
1979,Kunihiko Yuyama,Rica Matsumoto,Ikue Otani,Mayumi Iizuka,Animation Family Adventure Fantasy Action,pokémon: the first movie,Rica Matsumoto Ikue Otani Mayumi Iizuka Kunihiko Yuyama Animation Family Adventure Fantasy Action
1980,John Lasseter,Tom Hanks,Tim Allen,Joan Cusack,Animation Comedy Family,toy story 2,Tom Hanks Tim Allen Joan Cusack John Lasseter Animation Comedy Family
1981,Stephen Sommers,Brendan Fraser,Rachel Weisz,John Hannah,Adventure Action Fantasy,the mummy,Brendan Fraser Rachel Weisz John Hannah Stephen Sommers Adventure Action Fantasy
1982,Frank Darabont,Tom Hanks,David Morse,Bonnie Hunt,Fantasy Drama Crime,the green mile,Tom Hanks David Morse Bonnie Hunt Frank Darabont Fantasy Drama Crime
1983,Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Action Science Fiction,the matrix,Keanu Reeves Laurence Fishburne Carrie-Anne Moss Lilly Wachowski Action Science Fiction
1984,David Fincher,Edward Norton,Brad Pitt,Helena Bonham Carter,Drama Thriller Comedy,fight club,Edward Norton Brad Pitt Helena Bonham Carter David Fincher Drama Thriller Comedy
1985,Kevin Lima,Tony Goldwyn,Minnie Driver,Glenn Close,Family Adventure Animation Drama,tarzan,Tony Goldwyn Minnie Driver Glenn Close Kevin Lima Family Adventure Animation Drama
1986,Brad Bird,Vin Diesel,Eli Marienthal,Jennifer Aniston,Family Animation Science Fiction Drama,the iron giant,Vin Diesel Eli Marienthal Jennifer Aniston Brad Bird Family Animation Science Fiction Drama
1987,Paul Weitz,Jason Biggs,Chris Klein,Thomas Ian Nicholas,Comedy Romance,american pie,Jason Biggs Chris Klein Thomas Ian Nicholas Paul Weitz Comedy Romance
1988,Catherine Breillat,Caroline Ducey,Sagamore Stévenin,François Berléand,Drama Romance,romance,Caroline Ducey Sagamore Stévenin François Berléand Catherine Breillat Drama Romance
1989,M. Night Shyamalan,Bruce Willis,Haley Joel Osment,Toni Collette,Mystery Thriller Drama,the sixth sense,Bruce Willis Haley Joel Osment Toni Collette M. Night Shyamalan Mystery Thriller Drama
1990,Trey Parker,Trey Parker,Matt Stone,Mary Kay Bergman,Animation Comedy,"south park: bigger, longer & uncut",Trey Parker Matt Stone Mary Kay Bergman Trey Parker Animation Comedy
1991,Matías Cruz,Keyros Guillén,Nicolás Saavedra,Aline Küppenheim,Drama,sex stories,Keyros Guillén Nicolás Saavedra Aline Küppenheim Matías Cruz Drama
1992,Rob Minkoff,Michael J. Fox,Chazz Palminteri,Nathan Lane,Family Fantasy Comedy Adventure,stuart little,Michael J. Fox Chazz Palminteri Nathan Lane Rob Minkoff Family Fantasy Comedy Adventure
1993,Daniel Myrick,Rei Hance,Michael C. Williams,Joshua Leonard,Horror Mystery,the blair witch project,Rei Hance Michael C. Williams Joshua Leonard Daniel Myrick Horror Mystery
1994,Stanley Kubrick,Tom Cruise,Nicole Kidman,Sydney Pollack,Drama Thriller Mystery,eyes wide shut,Tom Cruise Nicole Kidman Sydney Pollack Stanley Kubrick Drama Thriller Mystery
1995,Wong Jing,Nick Cheung,Suki Kwan,Sherming Yiu,Thriller,raped by an angel 4: the rapist's union,Nick Cheung Suki Kwan Sherming Yiu Wong Jing Thriller
1996,George Lucas,Liam Neeson,Ewan McGregor,Natalie Portman,Adventure Action Science Fiction,star wars: episode i - the phantom menace,Liam Neeson Ewan McGregor Natalie Portman George Lucas Adventure Action Science Fiction
1997,Gil Junger,Julia Stiles,Heath Ledger,Joseph Gordon-Levitt,Comedy Romance Drama,10 things i hate about you,Julia Stiles Heath Ledger Joseph Gordon-Levitt Gil Junger Comedy Romance Drama
1998,Sam Mendes,Kevin Spacey,Annette Bening,Thora Birch,Drama,american beauty,Kevin Spacey Annette Bening Thora Birch Sam Mendes Drama
1999,Tim Burton,Johnny Depp,Christina Ricci,Miranda Richardson,Drama Fantasy Thriller Mystery Horror,sleepy hollow,Johnny Depp Christina Ricci Miranda Richardson Tim Burton Drama Fantasy Thriller Mystery Horror
2000,Keenen Ivory Wayans,Anna Faris,Jon Abrahams,Marlon Wayans,Comedy,scary movie,Anna Faris Jon Abrahams Marlon Wayans Keenen Ivory Wayans Comedy
2001,Wes Craven,David Arquette,Neve Campbell,Courteney Cox,Horror Mystery,scream 3,David Arquette Neve Campbell Courteney Cox Wes Craven Horror Mystery
2002,Mark Dindal,David Spade,John Goodman,Eartha Kitt,Adventure Animation Comedy Family Fantasy,the emperor's new groove,David Spade John Goodman Eartha Kitt Mark Dindal Adventure Animation Comedy Family Fantasy
2003,Courtney Solomon,Justin Whalin,Jeremy Irons,Thora Birch,Drama Adventure Fantasy,dungeons & dragons,Justin Whalin Jeremy Irons Thora Birch Courtney Solomon Drama Adventure Fantasy
2004,Giuseppe Tornatore,Monica Bellucci,Giuseppe Sulfaro,Luciano Federico,Drama,malena,Monica Bellucci Giuseppe Sulfaro Luciano Federico Giuseppe Tornatore Drama
2005,Ridley Scott,Russell Crowe,Joaquin Phoenix,Connie Nielsen,Action Drama Adventure,gladiator,Russell Crowe Joaquin Phoenix Connie Nielsen Ridley Scott Action Drama Adventure
2006,"George Tillman, Jr.",Robert De Niro,Cuba Gooding Jr.,Charlize Theron,Drama,men of honor,"Robert De Niro Cuba Gooding Jr. Charlize Theron George Tillman, Jr. Drama"
2007,Ralph Zondag,D.B. Sweeney,Alfre Woodard,Ossie Davis,Family Animation,dinosaur,D.B. Sweeney Alfre Woodard Ossie Davis Ralph Zondag Family Animation
2008,James Wong,Devon Sawa,Ali Larter,Kerr Smith,Horror,final destination,Devon Sawa Ali Larter Kerr Smith James Wong Horror
2009,Ron Howard,Jim Carrey,Taylor Momsen,Jeffrey Tambor,Family Comedy Fantasy,how the grinch stole christmas,Jim Carrey Taylor Momsen Jeffrey Tambor Ron Howard Family Comedy Fantasy
2010,Mary Harron,Christian Bale,Willem Dafoe,Jared Leto,Thriller Drama Crime,american psycho,Christian Bale Willem Dafoe Jared Leto Mary Harron Thriller Drama Crime
2011,Rob LaDuca,Ben Affleck,Mark Hamill,Richard Herd,Family Animation,joseph: king of dreams,Ben Affleck Mark Hamill Richard Herd Rob LaDuca Family Animation
2012,Nick Park,Mel Gibson,Julia Sawalha,Phil Daniels,Animation Comedy Family,chicken run,Mel Gibson Julia Sawalha Phil Daniels Nick Park Animation Comedy Family
2013,Bibo Bergeron,Kenneth Branagh,Kevin Kline,Rosie Perez,Family Adventure Animation Comedy Fantasy,the road to el dorado,Kenneth Branagh Kevin Kline Rosie Perez Bibo Bergeron Family Adventure Animation Comedy Fantasy
2014,Robert Zemeckis,Tom Hanks,Helen Hunt,Chris Noth,Adventure Drama,cast away,Tom Hanks Helen Hunt Chris Noth Robert Zemeckis Adventure Drama
2015,John Woo,Tom Cruise,Dougray Scott,Thandiwe Newton,Adventure Action Thriller,mission: impossible ii,Tom Cruise Dougray Scott Thandiwe Newton John Woo Adventure Action Thriller
2016,Harold Ramis,Brendan Fraser,Elizabeth Hurley,Frances O'Connor,Fantasy Comedy Romance,bedazzled,Brendan Fraser Elizabeth Hurley Frances O'Connor Harold Ramis Fantasy Comedy Romance
2017,Kunihiko Yuyama,Rica Matsumoto,Ikue Otani,Yuji Ueda,Adventure Fantasy Animation Action Family,pokémon 3: the movie,Rica Matsumoto Ikue Otani Yuji Ueda Kunihiko Yuyama Adventure Fantasy Animation Action Family
2018,Boaz Yakin,Denzel Washington,Will Patton,Wood Harris,Drama,remember the titans,Denzel Washington Will Patton Wood Harris Boaz Yakin Drama
2019,Wong Kar-wai,Tony Leung Chiu-wai,Maggie Cheung,Rebecca Pan,Drama Romance,in the mood for love,Tony Leung Chiu-wai Maggie Cheung Rebecca Pan Wong Kar-wai Drama Romance
2020,Andrew Adamson,Mike Myers,Eddie Murphy,Cameron Diaz,Animation Comedy Fantasy Adventure Family,shrek,Mike Myers Eddie Murphy Cameron Diaz Andrew Adamson Animation Comedy Fantasy Adventure Family
2021,Chris Columbus,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the philosopher's stone,Daniel Radcliffe Rupert Grint Emma Watson Chris Columbus Adventure Fantasy
2022,Pete Docter,John Goodman,Billy Crystal,Mary Gibbs,Animation Comedy Family,"monsters, inc.",John Goodman Billy Crystal Mary Gibbs Pete Docter Animation Comedy Family
2023,Peter Jackson,Elijah Wood,Ian McKellen,Viggo Mortensen,Adventure Fantasy Action,the lord of the rings: the fellowship of the ring,Elijah Wood Ian McKellen Viggo Mortensen Peter Jackson Adventure Fantasy Action
2024,Hayao Miyazaki,Rumi Hiiragi,Miyu Irino,Mari Natsuki,Animation Family Fantasy,spirited away,Rumi Hiiragi Miyu Irino Mari Natsuki Hayao Miyazaki Animation Family Fantasy
2025,Keenen Ivory Wayans,Anna Faris,Regina Hall,Shawn Wayans,Comedy,scary movie 2,Anna Faris Regina Hall Shawn Wayans Keenen Ivory Wayans Comedy
2026,Stephen Sommers,Brendan Fraser,Rachel Weisz,John Hannah,Adventure Action Fantasy,the mummy returns,Brendan Fraser Rachel Weisz John Hannah Stephen Sommers Adventure Action Fantasy
2027,Victor Salva,Gina Philips,Justin Long,Jonathan Breck,Horror Thriller,jeepers creepers,Gina Philips Justin Long Jonathan Breck Victor Salva Horror Thriller
2028,Michael Bay,Ben Affleck,Kate Beckinsale,Josh Hartnett,Action War History Romance Drama,pearl harbor,Ben Affleck Kate Beckinsale Josh Hartnett Michael Bay Action War History Romance Drama
2029,Rodrigo Bellott,Rob Finne,Elisha Burkhart,Uriyoan Carlos Ramos,Comedy,sexo,Rob Finne Elisha Burkhart Uriyoan Carlos Ramos Rodrigo Bellott Comedy
2030,Antoine Fuqua,Denzel Washington,Ethan Hawke,Scott Glenn,Action Crime Drama,training day,Denzel Washington Ethan Hawke Scott Glenn Antoine Fuqua Action Crime Drama
2031,Brett Ratner,Jackie Chan,Chris Tucker,John Lone,Action Comedy Crime,rush hour 2,Jackie Chan Chris Tucker John Lone Brett Ratner Action Comedy Crime
2032,Steve Beck,Tony Shalhoub,Embeth Davidtz,Matthew Lillard,Horror Thriller,thir13en ghosts,Tony Shalhoub Embeth Davidtz Matthew Lillard Steve Beck Horror Thriller
2033,J.B. Rogers,Jason Biggs,Thomas Ian Nicholas,Chris Klein,Comedy Romance,american pie 2,Jason Biggs Thomas Ian Nicholas Chris Klein J.B. Rogers Comedy Romance
2034,Ridley Scott,Josh Hartnett,Ewan McGregor,Eric Bana,Action History War,black hawk down,Josh Hartnett Ewan McGregor Eric Bana Ridley Scott Action History War
2035,Robert Luketic,Reese Witherspoon,Luke Wilson,Matthew Davis,Comedy Romance,legally blonde,Reese Witherspoon Luke Wilson Matthew Davis Robert Luketic Comedy Romance
2036,Stephen Chow,Stephen Chow,Zhao Wei,Ng Man-tat,Action Comedy,shaolin soccer,Stephen Chow Zhao Wei Ng Man-tat Stephen Chow Action Comedy
2037,Richard Kelly,Jake Gyllenhaal,Jena Malone,James Duval,Fantasy Drama Mystery,donnie darko,Jake Gyllenhaal Jena Malone James Duval Richard Kelly Fantasy Drama Mystery
2038,Robert Rodriguez,Alexa PenaVega,Daryl Sabara,Antonio Banderas,Action Comedy Family Adventure,spy kids,Alexa PenaVega Daryl Sabara Antonio Banderas Robert Rodriguez Action Comedy Family Adventure
2039,Owen Hurley,Kelly Sheridan,Kirby Morrow,Tim Curry,Animation Family,barbie in the nutcracker,Kelly Sheridan Kirby Morrow Tim Curry Owen Hurley Animation Family
2040,Chris Columbus,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the chamber of secrets,Daniel Radcliffe Rupert Grint Emma Watson Chris Columbus Adventure Fantasy
2041,Chris Wedge,Ray Romano,John Leguizamo,Denis Leary,Animation Comedy Family Adventure,ice age,Ray Romano John Leguizamo Denis Leary Chris Wedge Animation Comedy Family Adventure
2042,Peter Jackson,Viggo Mortensen,Elijah Wood,Sean Astin,Adventure Fantasy Action,the lord of the rings: the two towers,Viggo Mortensen Elijah Wood Sean Astin Peter Jackson Adventure Fantasy Action
2043,Sam Raimi,Tobey Maguire,Willem Dafoe,Kirsten Dunst,Fantasy Action,spider-man,Tobey Maguire Willem Dafoe Kirsten Dunst Sam Raimi Fantasy Action
2044,Steven Spielberg,Leonardo DiCaprio,Tom Hanks,Christopher Walken,Drama Crime,catch me if you can,Leonardo DiCaprio Tom Hanks Christopher Walken Steven Spielberg Drama Crime
2045,Kelly Asbury,Matt Damon,James Cromwell,Charles Napier,Western Animation Adventure Comedy Family Drama,spirit: stallion of the cimarron,Matt Damon James Cromwell Charles Napier Kelly Asbury Western Animation Adventure Comedy Family Drama
2046,Raja Gosnell,Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Mystery Adventure Comedy,scooby-doo,Freddie Prinze Jr. Sarah Michelle Gellar Matthew Lillard Raja Gosnell Mystery Adventure Comedy
2047,Chris Sanders,Daveigh Chase,Chris Sanders,Tia Carrere,Animation Family,lilo & stitch,Daveigh Chase Chris Sanders Tia Carrere Chris Sanders Animation Family
2048,John Kafka,Jennifer Hale,Rob Paulsen,Corey Burton,Family Animation Romance Fantasy,cinderella ii: dreams come true,Jennifer Hale Rob Paulsen Corey Burton John Kafka Family Animation Romance Fantasy
2049,Ron Clements,Joseph Gordon-Levitt,Brian Murray,Emma Thompson,Adventure Animation Family Fantasy Science Fiction,treasure planet,Joseph Gordon-Levitt Brian Murray Emma Thompson Ron Clements Adventure Animation Family Fantasy Science Fiction
2050,Owen Hurley,Kelly Sheridan,Anjelica Huston,Cree Summer,Animation Family,barbie as rapunzel,Kelly Sheridan Anjelica Huston Cree Summer Owen Hurley Animation Family
2051,Roman Polanski,Adrien Brody,Thomas Kretschmann,Frank Finlay,Drama War,the pianist,Adrien Brody Thomas Kretschmann Frank Finlay Roman Polanski Drama War
2052,Danny Boyle,Cillian Murphy,Naomie Harris,Brendan Gleeson,Horror Thriller Science Fiction,28 days later,Cillian Murphy Naomie Harris Brendan Gleeson Danny Boyle Horror Thriller Science Fiction
2053,Gaspar Noé,Monica Bellucci,Vincent Cassel,Albert Dupontel,Drama Thriller Crime Mystery,irreversible,Monica Bellucci Vincent Cassel Albert Dupontel Gaspar Noé Drama Thriller Crime Mystery
2054,Jim Kammerud,Barry Bostwick,Jason Alexander,Martin Short,Family Adventure Comedy Animation,101 dalmatians ii: patch's london adventure,Barry Bostwick Jason Alexander Martin Short Jim Kammerud Family Adventure Comedy Animation
2055,Rob Cohen,Vin Diesel,Asia Argento,Samuel L. Jackson,Action Adventure Thriller,xxx,Vin Diesel Asia Argento Samuel L. Jackson Rob Cohen Action Adventure Thriller
2056,Walter Hill,Wesley Snipes,Ving Rhames,Peter Falk,Drama Crime,undisputed,Wesley Snipes Ving Rhames Peter Falk Walter Hill Drama Crime
2057,Gore Verbinski,Naomi Watts,Martin Henderson,David Dorfman,Horror Mystery,the ring,Naomi Watts Martin Henderson David Dorfman Gore Verbinski Horror Mystery
2058,George Lucas,Hayden Christensen,Ewan McGregor,Natalie Portman,Adventure Action Science Fiction,star wars: episode ii - attack of the clones,Hayden Christensen Ewan McGregor Natalie Portman George Lucas Adventure Action Science Fiction
2059,Tom Brady,Rob Schneider,Rachel McAdams,Anna Faris,Comedy Fantasy,the hot chick,Rob Schneider Rachel McAdams Anna Faris Tom Brady Comedy Fantasy
2060,Gore Verbinski,Johnny Depp,Orlando Bloom,Keira Knightley,Adventure Fantasy Action,pirates of the caribbean: the curse of the black pearl,Johnny Depp Orlando Bloom Keira Knightley Gore Verbinski Adventure Fantasy Action
2061,Andrew Stanton,Albert Brooks,Ellen DeGeneres,Alexander Gould,Animation Family,finding nemo,Albert Brooks Ellen DeGeneres Alexander Gould Andrew Stanton Animation Family
2062,Peter Jackson,Elijah Wood,Sean Astin,Ian McKellen,Adventure Fantasy Action,the lord of the rings: the return of the king,Elijah Wood Sean Astin Ian McKellen Peter Jackson Adventure Fantasy Action
2063,Aaron Blaise,Joaquin Phoenix,Jeremy Suarez,Jason Raize,Adventure Animation Family,brother bear,Joaquin Phoenix Jeremy Suarez Jason Raize Aaron Blaise Adventure Animation Family
2064,Tom Shadyac,Jim Carrey,Morgan Freeman,Jennifer Aniston,Fantasy Comedy,bruce almighty,Jim Carrey Morgan Freeman Jennifer Aniston Tom Shadyac Fantasy Comedy
2065,David Zucker,Anna Faris,Simon Rex,Anthony Anderson,Comedy,scary movie 3,Anna Faris Simon Rex Anthony Anderson David Zucker Comedy
2066,Rob Schmidt,Eliza Dushku,Emmanuelle Chriqui,Lindy Booth,Horror Thriller,wrong turn,Eliza Dushku Emmanuelle Chriqui Lindy Booth Rob Schmidt Horror Thriller
2067,Lane Shefter Bishop,Mary Carey,Katie Lohmann,Belinda Gavin,Comedy,sexy movie,Mary Carey Katie Lohmann Belinda Gavin Lane Shefter Bishop Comedy
2068,Victor Salva,Ray Wise,Jonathan Breck,Nicki Aycox,Horror,jeepers creepers 2,Ray Wise Jonathan Breck Nicki Aycox Victor Salva Horror
2069,David R. Ellis,A.J. Cook,Ali Larter,Michael Landes,Horror Mystery,final destination 2,A.J. Cook Ali Larter Michael Landes David R. Ellis Horror Mystery
2070,Marcus Nispel,Jessica Biel,Jonathan Tucker,Andrew Bryniarski,Horror,the texas chainsaw massacre,Jessica Biel Jonathan Tucker Andrew Bryniarski Marcus Nispel Horror
2071,Antoine Fuqua,Bruce Willis,Monica Bellucci,Cole Hauser,War Action Drama,tears of the sun,Bruce Willis Monica Bellucci Cole Hauser Antoine Fuqua War Action Drama
2072,Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Adventure Action Thriller Science Fiction,the matrix reloaded,Keanu Reeves Laurence Fishburne Carrie-Anne Moss Lilly Wachowski Adventure Action Thriller Science Fiction
2073,Bong Man-dae,Kim Seo-hyung,Kim Sung-su,Seo Beom-Sik,Romance Drama,sweet sex and love,Kim Seo-hyung Kim Sung-su Seo Beom-Sik Bong Man-dae Romance Drama
2074,Ronny Yu,Robert Englund,Ken Kirzinger,Monica Keena,Horror,freddy vs. jason,Robert Englund Ken Kirzinger Monica Keena Ronny Yu Horror
2075,Prachya Pinkaew,Tony Jaa,Petchtai Wongkamlao,Patrarin Punyanutatam,Action Thriller,ong bak: muay thai warrior,Tony Jaa Petchtai Wongkamlao Patrarin Punyanutatam Prachya Pinkaew Action Thriller
2076,Jesse Dylan,Jason Biggs,Alyson Hannigan,Seann William Scott,Comedy Romance,american wedding,Jason Biggs Alyson Hannigan Seann William Scott Jesse Dylan Comedy Romance
2077,Michael Bay,Will Smith,Martin Lawrence,Gabrielle Union,Adventure Action Comedy Thriller Crime,bad boys ii,Will Smith Martin Lawrence Gabrielle Union Michael Bay Adventure Action Comedy Thriller Crime
2078,Bong Joon-ho,Song Kang-ho,Kim Sang-kyung,Kim Roi-ha,Crime Drama Thriller,memories of murder,Song Kang-ho Kim Sang-kyung Kim Roi-ha Bong Joon-ho Crime Drama Thriller
2079,Bo Welch,Mike Myers,Dakota Fanning,Spencer Breslin,Comedy Adventure Family Fantasy,the cat in the hat,Mike Myers Dakota Fanning Spencer Breslin Bo Welch Comedy Adventure Family Fantasy
2080,Alfonso Cuarón,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the prisoner of azkaban,Daniel Radcliffe Rupert Grint Emma Watson Alfonso Cuarón Adventure Fantasy
2081,Andrew Adamson,Mike Myers,Eddie Murphy,Cameron Diaz,Animation Family Comedy Fantasy Adventure Romance,shrek 2,Mike Myers Eddie Murphy Cameron Diaz Andrew Adamson Animation Family Comedy Fantasy Adventure Romance
2082,Mel Gibson,Jim Caviezel,Maia Morgenstern,Christo Jivkov,Drama,the passion of the christ,Jim Caviezel Maia Morgenstern Christo Jivkov Mel Gibson Drama
2083,Hayao Miyazaki,Chieko Baisho,Takuya Kimura,Akihiro Miwa,Fantasy Animation Adventure,howl's moving castle,Chieko Baisho Takuya Kimura Akihiro Miwa Hayao Miyazaki Fantasy Animation Adventure
2084,Brad Bird,Craig T. Nelson,Holly Hunter,Sarah Vowell,Action Adventure Animation Family,the incredibles,Craig T. Nelson Holly Hunter Sarah Vowell Brad Bird Action Adventure Animation Family
2085,Mark Waters,Lindsay Lohan,Rachel McAdams,Lacey Chabert,Comedy,mean girls,Lindsay Lohan Rachel McAdams Lacey Chabert Mark Waters Comedy
2086,Keenen Ivory Wayans,Shawn Wayans,Marlon Wayans,Jaime King,Comedy Crime,white chicks,Shawn Wayans Marlon Wayans Jaime King Keenen Ivory Wayans Comedy Crime
2087,Mark Osborne,Tom Kenny,Bill Fagerbakke,Mr. Lawrence,Family Animation Comedy Fantasy Adventure Action,the spongebob squarepants movie,Tom Kenny Bill Fagerbakke Mr. Lawrence Mark Osborne Family Animation Comedy Fantasy Adventure Action
2088,Nick Cassavetes,Rachel McAdams,Ryan Gosling,Gena Rowlands,Romance Drama,the notebook,Rachel McAdams Ryan Gosling Gena Rowlands Nick Cassavetes Romance Drama
2089,Michel Gondry,Jim Carrey,Kate Winslet,Kirsten Dunst,Science Fiction Drama Romance,eternal sunshine of the spotless mind,Jim Carrey Kate Winslet Kirsten Dunst Michel Gondry Science Fiction Drama Romance
2090,Wolfgang Petersen,Brad Pitt,Orlando Bloom,Eric Bana,Adventure History War Action,troy,Brad Pitt Orlando Bloom Eric Bana Wolfgang Petersen Adventure History War Action
2091,Peter Hewitt,Bill Murray,Breckin Meyer,Jennifer Love Hewitt,Animation Comedy Family,garfield,Bill Murray Breckin Meyer Jennifer Love Hewitt Peter Hewitt Animation Comedy Family
2092,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,Stanley Tucci,Comedy Drama,the terminal,Tom Hanks Catherine Zeta-Jones Stanley Tucci Steven Spielberg Comedy Drama
2093,Edgar Wright,Simon Pegg,Nick Frost,Kate Ashfield,Horror Comedy,shaun of the dead,Simon Pegg Nick Frost Kate Ashfield Edgar Wright Horror Comedy
2094,James Wan,Cary Elwes,Leigh Whannell,Danny Glover,Horror Mystery Crime,saw,Cary Elwes Leigh Whannell Danny Glover James Wan Horror Mystery Crime
2095,Shigeyasu Yamauchi,Toru Furuya,Hirotaka Suzuoki,Koichi Hashimoto,Animation Fantasy,saint seiya heaven chapter: overture,Toru Furuya Hirotaka Suzuoki Koichi Hashimoto Shigeyasu Yamauchi Animation Fantasy
2096,Stephen Sommers,Hugh Jackman,Kate Beckinsale,Richard Roxburgh,Horror Adventure Action,van helsing,Hugh Jackman Kate Beckinsale Richard Roxburgh Stephen Sommers Horror Adventure Action
2097,Bradley Raymond,Nathan Lane,Ernie Sabella,Julie Kavner,Family Animation Comedy Action,the lion king 1½,Nathan Lane Ernie Sabella Julie Kavner Bradley Raymond Family Animation Comedy Action
2098,Darrell Rooney,Ming-Na Wen,BD Wong,Mark Moseley,Animation Comedy Family Action,mulan ii,Ming-Na Wen BD Wong Mark Moseley Darrell Rooney Animation Comedy Family Action
2099,William Lau,Kelly Sheridan,Melissa Lyons,Julie Stevens,Animation Family Comedy,barbie as the princess & the pauper,Kelly Sheridan Melissa Lyons Julie Stevens William Lau Animation Family Comedy
2100,Andrew Adamson,Georgie Henley,Skandar Keynes,William Moseley,Adventure Family Fantasy,"the chronicles of narnia: the lion, the witch and the wardrobe",Georgie Henley Skandar Keynes William Moseley Andrew Adamson Adventure Family Fantasy
2101,Mike Newell,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy Family,harry potter and the goblet of fire,Daniel Radcliffe Rupert Grint Emma Watson Mike Newell Adventure Fantasy Family
2102,Tim Burton,Johnny Depp,Freddie Highmore,David Kelly,Adventure Comedy Family Fantasy,charlie and the chocolate factory,Johnny Depp Freddie Highmore David Kelly Tim Burton Adventure Comedy Family Fantasy
2103,Francis Lawrence,Keanu Reeves,Rachel Weisz,Shia LaBeouf,Fantasy Action Horror,constantine,Keanu Reeves Rachel Weisz Shia LaBeouf Francis Lawrence Fantasy Action Horror
2104,Tim Burton,Johnny Depp,Helena Bonham Carter,Emily Watson,Romance Fantasy Animation,corpse bride,Johnny Depp Helena Bonham Carter Emily Watson Tim Burton Romance Fantasy Animation
2105,Luca Guadagnino,María Valverde,Letizia Ciampa,Primo Reggiani,Drama,melissa p.,María Valverde Letizia Ciampa Primo Reggiani Luca Guadagnino Drama
2106,Gerry Lively,Bruce Payne,Mark Dymond,Clemency Burton-Hill,Action Adventure Fantasy,dungeons & dragons: wrath of the dragon god,Bruce Payne Mark Dymond Clemency Burton-Hill Gerry Lively Action Adventure Fantasy
2107,Eric Darnell,Ben Stiller,Chris Rock,David Schwimmer,Family Animation Adventure Comedy,madagascar,Ben Stiller Chris Rock David Schwimmer Eric Darnell Family Animation Adventure Comedy
2108,Steven Spielberg,Tom Cruise,Dakota Fanning,Justin Chatwin,Adventure Thriller Science Fiction,war of the worlds,Tom Cruise Dakota Fanning Justin Chatwin Steven Spielberg Adventure Thriller Science Fiction
2109,Christopher Nolan,Christian Bale,Michael Caine,Liam Neeson,Action Crime Drama,batman begins,Christian Bale Michael Caine Liam Neeson Christopher Nolan Action Crime Drama
